rho eq,E/A,K,J,L,h v 2-,a s +,h s nabla,kappa,kappa',f xi ex,h xi +,h xi nabla,binding energy,std radii,other quantities
0.15726141337707053,-16.07687529956106,157.95391492887387,31.0507332981013,12.570111806162956,23.09625421066241,0.4690786119981482,0.37390520838259844,0.09518779441019726,-0.48831474599152125,-4.4702889992618156,4.083543773125642,2.5458386256786563,21.446816997658516,39.53433582630486,20268.842238801135
0.14723980153577212,-15.961915641111688,200.20421205625644,26.223249962765014,56.46798384242116,49.9736302280007,0.5200596645684348,0.32308942827062503,0.0843646125453882,-0.036938801406762645,-4.5187271288442785,3.949477673389847,2.3500101310526857,3302.2632824417115,26.015858860311987,5826532.906117544
0.15021525110725156,-15.967404384644247,189.8685195085074,20.3495925504238,46.32735672952911,64.06239831947389,0.6502536925759361,0.513370120637582,0.14341719150064772,0.516584591882033,-4.5598421657473835,4.046190519198523,-0.21967039384811426,2008620.7130544558,25796.144943300955,3218.7944999224096
0.16174636881039073,-16.070625237902405,187.2578971246548,25.674930913699516,27.098518346030804,34.961601773893975,0.4652402816297888,0.20754821882701438,0.14001039881807475,-0.7750986301315714,-4.513319825942213,4.142423816367075,1.0343318754091693,264844.1342733557,30.741093929731136,14.200492604283305
0.15619306521114718,-15.973768702743069,160.61795043976858,30.957224622417407,45.30991315841971,64.16999094809101,0.6894275030976301,0.4764363792211551,0.20158331323393425,-0.41340857065976305,-4.567780210239134,4.0506994707953,-0.7380033706076866,8698224.989888465,4474.4666693424915,3753.7524100648925
0.15570120571767623,-16.190772380091996,160.14244579541054,26.894726410628955,64.65961576749329,86.11793133872806,0.6965321775404179,0.0701737556483471,0.12357504134886864,0.3529412604335075,-4.410813638270803,4.152630964251635,1.965885629043456,62.831653218211954,185.34529665866216,44.53518679392417
0.15642328328045219,-16.071661119395404,207.16810812452283,25.07645949036822,31.271178329456347,80.50039966141286,0.5913177272544846,0.10938682306931598,0.13881025004570352,0.19406852135879415,-4.564412820877376,4.230649171269355,1.5619481384447176,255998.90168789343,32.01623528503029,9.265444707828038
0.1496791846999084,-15.523619564587309,233.5504505096472,28.51487972233671,29.94137094603606,16.522796738633048,0.623745434200235,0.20406655289262288,0.10098113092878083,-0.6603031232895653,-4.434589832336114,4.137752953431618,3.408580255092298,96240.83587830621,17628.63089634189,2462.9576462331383
0.14633991041540892,-16.06268283571374,206.13777793121784,32.983730387489395,33.99864617364924,40.068523911879886,0.4503962550435039,0.4596941252703925,0.11269860499522327,-0.8353618757199878,-4.417828441118132,3.9823494048451313,1.3641728271616045,2091.093170789979,755138.0611357032,131451.3890386173
0.15805185748620101,-15.856990087977778,143.87920604752566,19.58354419307579,20.319170457941297,40.88703608574383,0.6594087965152318,0.1649437691402041,0.10971465749306637,0.7240768451870127,-4.55101461245756,4.139292052278336,-0.1163227453609389,10363.362883781712,194.75684061710515,26.259450814250066
0.15520337089908703,-15.535042846747928,231.80171762485105,35.551855960022294,38.74697389202608,71.37511857206654,0.5803539368547374,0.35677131744258406,0.18491740032324935,0.6490881063900141,-4.429639479285927,4.0578962477433045,-0.4515467254942128,2395.8943107587706,58.32497557780528,144960.58729088382
0.15169395654206863,-16.130819714601376,204.68155986936046,24.340252230699104,43.70080642467201,6.564591211002668,0.4979064916184499,0.07521633519096017,0.12429008285493974,0.6769884377942424,-4.617589465493414,4.065429811661932,0.8919301887081801,12.10490519363859,69.12544052794743,14.26530434147773
0.16633022602933403,-15.615090929471107,147.52442717781304,20.988898125215137,43.268078405250236,4.391821584112638,0.4672753886104566,0.44782820031919546,0.10129717046407244,0.4155460729384487,-4.485695061624848,4.155060992968298,2.620355632071734,2737.667777451189,40.97895904073653,52.81941974473057
0.15230912091014112,-16.116137485054697,152.7344778123455,27.647174990617554,8.801126554237989,31.790811064598063,0.704490124995065,0.3798813775519625,0.14182913142208714,0.20019220575611663,-4.563438513443061,4.189597826383387,3.426768642986893,103351.70439672365,30.69700748117645,189896.19735092364
0.15469719175050176,-16.157091186392623,226.78439880847077,27.922599600545436,19.01554669532255,72.92407701027334,0.6759303754403576,0.4174346582503541,0.0963631146934483,0.012538090007502944,-4.583076862499949,4.22467086279195,1.2346776617135706,142109.83266139159,209.33233735363342,16.620302045869977
0.16561994437352567,-16.135140781960843,146.28061752001014,32.52996882238099,42.64383420733167,91.04232524637608,0.5751823779032542,0.44161895187582095,0.1615330215051396,0.424719616843689,-4.384442158314432,4.162155700807645,2.389406821365727,6883.522793439371,453594.9140790413,6916.187744765048
