temp,RT,EQR,Solvent,Base,-TFMC product,unwanted byproduct,reaction time
103.63526512377163,189.40659449881548,1.408713102267523,S1,B1,-4.36934601209076,2.5388959900896797,189.40659449881548
72.09737588860037,195.7961877399815,0.929968830074051,S1,B1,-4.5384250872638345,4.20292116624,195.7961877399815
39.6687152850207,154.24159470618036,1.47258843191391,S1,B2,-1.102929691097132,3.687718538393783,154.24159470618036
133.02309414085533,290.09266644717974,1.279910124355856,S2,B1,-6.098500438865911,1.8536803615488875,290.09266644717974
51.312099120404966,293.33565041062366,0.8498239572318724,S1,B2,-1.753403004978463,5.180658483206784,293.33565041062366
75.34434524872748,92.02744164438151,1.3456913337351977,S1,B2,-1.5816077987264205,4.436776807570505,92.02744164438151
39.36147410454691,63.399109548566905,1.0711231681879365,S2,B2,-3.1503530498866614,3.6778450028134397,63.399109548566905
84.55026695117039,237.81838706810817,0.9471964908374442,S2,B2,-3.229809054678844,4.238805342219808,237.81838706810817
104.72178396503641,249.49879417064562,1.0266294075489344,S2,B2,-2.851583785995528,4.727250295433768,249.49879417064562
86.71571671992442,82.52706200790239,1.3088033141014876,S2,B1,-5.561090801383882,2.017667260871524,82.52706200790239
43.258984480057606,108.96661781300676,1.1560972877864528,S2,B1,-4.852875204407526,3.7332928942960715,108.96661781300676
101.38747523964447,206.01399723207814,1.4868615700228898,S1,B1,-3.9037412148466535,2.1547579652853575,206.01399723207814
148.26703157838006,281.4442472145554,0.9058097706734384,S1,B1,-5.653863324440839,3.3504000123682562,281.4442472145554
130.30362129358298,224.7103343940672,1.3187789815747237,S2,B2,-1.7714410199823023,4.83253224996442,224.7103343940672
65.92383361330613,236.40493107512822,1.346871912725681,S2,B1,-5.036057229755023,2.4279157067307766,236.40493107512822
51.04478947168775,71.79279947709462,1.3821663668133846,S1,B1,-2.9545237650873304,3.7605865506533984,71.79279947709462
80.80214311411366,85.47054495540567,1.0416944133933352,S1,B2,-1.8731952378908332,5.3730078746323455,85.47054495540567
134.4136428376372,222.58646164031725,1.202375153689594,S2,B1,-6.371028259768272,2.0306799250313157,222.58646164031725
48.294723958376146,139.45573311267674,1.447187980554106,S2,B2,-2.5655475549984312,2.682464495101815,139.45573311267674
57.679227999777936,267.56629526253096,1.0127856643681592,S2,B2,-3.4288020458128905,3.957510838153553,267.56629526253096
115.15109896328285,192.92149205698965,1.2110275053480888,S1,B1,-5.297824955379894,3.131707471362615,192.92149205698965
127.15766481200222,148.70515178920996,1.0061351479521248,S1,B1,-5.690318626456759,3.321766093126687,148.70515178920996
140.0979594474984,130.32228891942594,0.9853974559105808,S1,B1,-5.721196685961123,3.334367926955804,130.32228891942594
44.852107688074035,122.69533886798371,1.2974862881849185,S2,B1,-4.553427862805259,3.284921971897864,122.69533886798371
142.17310745706075,132.34829826154672,1.1905379845939879,S1,B2,-0.6330793471217158,6.9027317916425215,132.34829826154672
90.68155870390143,262.35477436024865,1.111051800757731,S2,B1,-6.3288506989291955,2.422722986359479,262.35477436024865
69.65402967504549,106.01401394144554,0.8731074103750506,S1,B2,-1.8721912902769624,5.22573272461157,106.01401394144554
115.71980367451522,173.47284776111547,1.1008442254246256,S1,B2,-1.4331060254068846,6.168612712184782,173.47284776111547
61.133005288492015,144.99446688387792,0.8169014002939347,S1,B1,-3.983849766879847,4.370386799391536,144.99446688387792
54.33499580766537,167.78534093510825,1.0909891138480359,S1,B1,-3.8264937433104755,4.809739176289012,167.78534093510825
63.45928028554253,213.4637966259743,0.8040726663447813,S2,B1,-5.505532680905681,2.9463544536175945,213.4637966259743
97.69879366727652,74.5151130354104,1.2322809685452205,S1,B1,-4.819204632185567,3.1559702950700474,74.5151130354104
144.04373647128648,243.1500596336221,1.461857734482292,S1,B1,-4.337249820069437,2.1495130527353954,243.1500596336221
124.870286931444,96.73637233211298,0.8966396775195377,S2,B2,-2.201208042608399,5.277670189381726,96.73637233211298
58.47244379259148,178.7073989958194,0.8370880166666067,S2,B1,-5.424087603858278,3.172661859102094,178.7073989958194
